CodeInsee,CodePostal,NomComm,CodeDept,CodeReg,BassinDeVie,CouleurBassinDeVie,CodeInterco,NomInterco,CouleurInterco,EditionPrint,CodeCanton,NomCanton,CouleurCanton
16138,16730,Fléac,16,75,,,200071827,CA du Grand Angoulême,1,18A,1601,Angoulême-1,1
16166,16340,L'Isle-d'Espagnac,16,75,,,200071827,CA du Grand Angoulême,1,18A,1602,Angoulême-2,2
16374,16800,Soyaux,16,75,,,200071827,CA du Grand Angoulême,1,18A,1603,Angoulême-3,3
16055,16410,Bouëx,16,75,,,200071827,CA du Grand Angoulême,1,#N/A,1604,Boëme-Echelle,4
16101,16440,Claix,16,75,,,200071827,CA du Grand Angoulême,1,18A,1604,Boëme-Echelle,4
16119,16410,Dignac,16,75,,,200071827,CA du Grand Angoulême,1,#N/A,1604,Boëme-Echelle,4
16120,16410,Dirac,16,75,,,200071827,CA du Grand Angoulême,1,18A,1604,Boëme-Echelle,4
16146,16410,Garat,16,75,,,200071827,CA du Grand Angoulême,1,#N/A,1604,Boëme-Echelle,4
16236,16440,Mouthiers-sur-Boëme,16,75,,,200071827,CA du Grand Angoulême,1,18A,1604,Boëme-Echelle,4
16263,16250,Plassac-Rouffiac,16,75,,,200071827,CA du Grand Angoulême,1,#N/A,1604,Boëme-Echelle,4
16287,16440,Roullet-Saint-Estèphe,16,75,,,200071827,CA du Grand Angoulême,1,18A,1604,Boëme-Echelle,4
16368,16410,Sers,16,75,,,200071827,CA du Grand Angoulême,1,#N/A,1604,Boëme-Echelle,4
16382,16410,Torsac,16,75,,,200071827,CA du Grand Angoulême,1,18A,1604,Boëme-Echelle,4
16418,16400,Vœuil-et-Giget,16,75,,,200071827,CA du Grand Angoulême,1,18A,1604,Boëme-Echelle,4
16420,16250,Voulgézac,16,75,,,200071827,CA du Grand Angoulême,1,#N/A,1604,Boëme-Echelle,4
16422,16410,Vouzan,16,75,,,200071827,CA du Grand Angoulême,1,#N/A,1604,Boëme-Echelle,4
16008,16140,Ambérac,16,75,,,200072023,CC Cœur de Charente,2,#N/A,1605,Boixe-et-Manslois,5
16011,16560,Anais,16,75,,,200072023,CC Cœur de Charente,2,#N/A,1605,Boixe-et-Manslois,5
16023,16460,Aunac-sur-Charente,16,75,,,200072023,CC Cœur de Charente,2,#N/A,1605,Boixe-et-Manslois,5
16024,16560,Aussac-Vadalle,16,75,,,200072023,CC Cœur de Charente,2,#N/A,1605,Boixe-et-Manslois,5
16068,16260,Cellefrouin,16,75,,,200072023,CC Cœur de Charente,2,#N/A,1605,Boixe-et-Manslois,5
16069,16230,Cellettes,16,75,,,200072023,CC Cœur de Charente,2,#N/A,1605,Boixe-et-Manslois,5
16081,16140,La Chapelle,16,75,,,200072023,CC Cœur de Charente,2,#N/A,1605,Boixe-et-Manslois,5
16095,16460,Chenon,16,75,,,200072023,CC Cœur de Charente,2,#N/A,1605,Boixe-et-Manslois,5
16108,16330,Coulonges,16,75,,,200072023,CC Cœur de Charente,2,#N/A,1605,Boixe-et-Manslois,5
16140,16230,Fontclaireau,16,75,,,200072023,CC Cœur de Charente,2,#N/A,1605,Boixe-et-Manslois,5
16141,16230,Fontenille,16,75,,,200072023,CC Cœur de Charente,2,#N/A,1605,Boixe-et-Manslois,5
16173,16230,Juillé,16,75,,,200072023,CC Cœur de Charente,2,#N/A,1605,Boixe-et-Manslois,5
16184,16460,Lichères,16,75,,,200072023,CC Cœur de Charente,2,#N/A,1605,Boixe-et-Manslois,5
16191,16230,Lonnes,16,75,,,200072023,CC Cœur de Charente,2,#N/A,1605,Boixe-et-Manslois,5
16196,16230,Luxé,16,75,,,200072023,CC Cœur de Charente,2,#N/A,1605,Boixe-et-Manslois,5
16200,16230,Maine-de-Boixe,16,75,,,200072023,CC Cœur de Charente,2,#N/A,1605,Boixe-et-Manslois,5
16206,16230,Mansle,16,75,,,200072023,CC Cœur de Charente,2,#N/A,1605,Boixe-et-Manslois,5
16226,16330,Montignac-Charente,16,75,,,200072023,CC Cœur de Charente,2,#N/A,1605,Boixe-et-Manslois,5
16237,16460,Mouton,16,75,,,200072023,CC Cœur de Charente,2,#N/A,1605,Boixe-et-Manslois,5
16238,16460,Moutonneau,16,75,,,200072023,CC Cœur de Charente,2,#N/A,1605,Boixe-et-Manslois,5
16241,16230,Nanclars,16,75,,,200072023,CC Cœur de Charente,2,#N/A,1605,Boixe-et-Manslois,5
16272,16230,Puyréaux,16,75,,,200072023,CC Cœur de Charente,2,#N/A,1605,Boixe-et-Manslois,5
16295,16330,Saint-Amant-de-Boixe,16,75,,,200072023,CC Cœur de Charente,2,#N/A,1605,Boixe-et-Manslois,5
16300,16230,Val-de-Bonnieure,16,75,,,200072023,CC Cœur de Charente,2,#N/A,1605,Boixe-et-Manslois,5
16307,16230,Saint-Ciers-sur-Bonnieure,16,75,,,200072023,CC Cœur de Charente,2,#N/A,1605,Boixe-et-Manslois,5
16318,16460,Saint-Front,16,75,,,200072023,CC Cœur de Charente,2,#N/A,1605,Boixe-et-Manslois,5
16326,16230,Saint-Groux,16,75,,,200072023,CC Cœur de Charente,2,#N/A,1605,Boixe-et-Manslois,5
16377,16260,La Tâche,16,75,,,200072023,CC Cœur de Charente,2,#N/A,1605,Boixe-et-Manslois,5
16383,16560,Tourriers,16,75,,,200072023,CC Cœur de Charente,2,#N/A,1605,Boixe-et-Manslois,5
16392,16460,Valence,16,75,,,200072023,CC Cœur de Charente,2,#N/A,1605,Boixe-et-Manslois,5
16393,16330,Vars,16,75,,,200072023,CC Cœur de Charente,2,#N/A,1605,Boixe-et-Manslois,5
16396,16460,Ventouse,16,75,,,200072023,CC Cœur de Charente,2,#N/A,1605,Boixe-et-Manslois,5
16401,16330,Vervant,16,75,,,200072023,CC Cœur de Charente,2,#N/A,1605,Boixe-et-Manslois,5
16412,16560,Villejoubert,16,75,,,200072023,CC Cœur de Charente,2,#N/A,1605,Boixe-et-Manslois,5
16414,16230,Villognon,16,75,,,200072023,CC Cœur de Charente,2,#N/A,1605,Boixe-et-Manslois,5
16419,16330,Vouharte,16,75,,,200072023,CC Cœur de Charente,2,#N/A,1605,Boixe-et-Manslois,5
16423,16330,Xambes,16,75,,,200072023,CC Cœur de Charente,2,#N/A,1605,Boixe-et-Manslois,5
16007,16490,Alloue,16,75,,,200072049,CC de Charente Limousine,3,#N/A,1606,Charente-Bonnieure,6
16035,16450,Beaulieu-sur-Sonnette,16,75,,,200072049,CC de Charente Limousine,3,#N/A,1606,Charente-Bonnieure,6
16038,16350,Benest,16,75,,,200072049,CC de Charente Limousine,3,#N/A,1606,Charente-Bonnieure,6
16054,16350,Le Bouchage,16,75,,,200072049,CC de Charente Limousine,3,#N/A,1606,Charente-Bonnieure,6
16076,16350,Champagne-Mouton,16,75,,,200072049,CC de Charente Limousine,3,#N/A,1606,Charente-Bonnieure,6
16085,16260,Chasseneuil-sur-Bonnieure,16,75,,,200072049,CC de Charente Limousine,3,#N/A,1606,Charente-Bonnieure,6
16087,16350,Chassiecq,16,75,,,200072049,CC de Charente Limousine,3,#N/A,1606,Charente-Bonnieure,6
16096,16310,Cherves-Châtelars,16,75,,,200072049,CC de Charente Limousine,3,#N/A,1606,Charente-Bonnieure,6
16157,16450,Le Grand-Madieu,16,75,,,200072049,CC de Charente Limousine,3,#N/A,1606,Charente-Bonnieure,6
16183,16310,Lésignac-Durand,16,75,,,200072049,CC de Charente Limousine,3,#N/A,1606,Charente-Bonnieure,6
16188,16310,Le Lindois,16,75,,,200072049,CC de Charente Limousine,3,#N/A,1606,Charente-Bonnieure,6
16195,16450,Lussac,16,75,,,200072049,CC de Charente Limousine,3,#N/A,1606,Charente-Bonnieure,6
16212,16310,Massignac,16,75,,,200072049,CC de Charente Limousine,3,#N/A,1606,Charente-Bonnieure,6
16213,16310,Mazerolles,16,75,,,200072049,CC de Charente Limousine,3,#N/A,1606,Charente-Bonnieure,6
16225,16310,Montembœuf,16,75,,,200072049,CC de Charente Limousine,3,#N/A,1606,Charente-Bonnieure,6
16239,16310,Mouzon,16,75,,,200072049,CC de Charente Limousine,3,#N/A,1606,Charente-Bonnieure,6
16245,16270,Nieuil,16,75,,,200072049,CC de Charente Limousine,3,#N/A,1606,Charente-Bonnieure,6
16255,16450,Parzac,16,75,,,200072049,CC de Charente Limousine,3,#N/A,1606,Charente-Bonnieure,6
16261,16260,Les Pins,16,75,,,200072049,CC de Charente Limousine,3,#N/A,1606,Charente-Bonnieure,6
16289,16310,Roussines,16,75,,,200072049,CC de Charente Limousine,3,#N/A,1606,Charente-Bonnieure,6
16308,16450,Saint-Claud,16,75,,,200072049,CC de Charente Limousine,3,#N/A,1606,Charente-Bonnieure,6
16310,16350,Saint-Coutant,16,75,,,200072049,CC de Charente Limousine,3,#N/A,1606,Charente-Bonnieure,6
16329,16450,Saint-Laurent-de-Céris,16,75,,,200072049,CC de Charente Limousine,3,#N/A,1606,Charente-Bonnieure,6
16336,16260,Saint-Mary,16,75,,,200072049,CC de Charente Limousine,3,#N/A,1606,Charente-Bonnieure,6
16364,16310,Sauvagnac,16,75,,,200072049,CC de Charente Limousine,3,#N/A,1606,Charente-Bonnieure,6
16375,16260,Suaux,16,75,,,200072049,CC de Charente Limousine,3,#N/A,1606,Charente-Bonnieure,6
16389,16350,Turgon,16,75,,,200072049,CC de Charente Limousine,3,#N/A,1606,Charente-Bonnieure,6
16398,16310,Verneuil,16,75,,,200072049,CC de Charente Limousine,3,#N/A,1606,Charente-Bonnieure,6
16403,16350,Le Vieux-Cérier,16,75,,,200072049,CC de Charente Limousine,3,#N/A,1606,Charente-Bonnieure,6
16404,16350,Vieux-Ruffec,16,75,,,200072049,CC de Charente Limousine,3,#N/A,1606,Charente-Bonnieure,6
16416,16310,Vitrac-Saint-Vincent,16,75,,,200072049,CC de Charente Limousine,3,#N/A,1606,Charente-Bonnieure,6
16010,16300,Ambleville,16,75,,,200070514,CA du Grand Cognac,4,#N/A,1607,Charente-Champagne,7
16012,16130,Angeac-Champagne,16,75,,,200070514,CA du Grand Cognac,4,18A,1607,Charente-Champagne,7
16013,16120,Angeac-Charente,16,75,,,200070514,CA du Grand Cognac,4,18A,1607,Charente-Champagne,7
16045,16120,Birac,16,75,,,200070514,CA du Grand Cognac,4,18A,1607,Charente-Champagne,7
16050,16120,Bonneuil,16,75,,,200070514,CA du Grand Cognac,4,18A,1607,Charente-Champagne,7
16057,16120,Bouteville,16,75,,,200070514,CA du Grand Cognac,4,18A,1607,Charente-Champagne,7
16090,16120,Châteauneuf-sur-Charente,16,75,,,200070514,CA du Grand Cognac,4,18A,1607,Charente-Champagne,7
16116,16300,Criteuil-la-Magdeleine,16,75,,,200070514,CA du Grand Cognac,4,18A,1607,Charente-Champagne,7
16150,16130,Gensac-la-Pallue,16,75,,,200070514,CA du Grand Cognac,4,18A,1607,Charente-Champagne,7
16151,16130,Genté,16,75,,,200070514,CA du Grand Cognac,4,18A,1607,Charente-Champagne,7
16171,16130,Juillac-le-Coq,16,75,,,200070514,CA du Grand Cognac,4,18A,1607,Charente-Champagne,7
16186,16130,Lignières-Sonneville,16,75,,,200070514,CA du Grand Cognac,4,18A,1607,Charente-Champagne,7
16204,16120,Bellevigne,16,75,,,200070514,CA du Grand Cognac,4,18A,1607,Charente-Champagne,7
16233,16120,Mosnac,16,75,,,200070514,CA du Grand Cognac,4,18A,1607,Charente-Champagne,7
16297,16120,Graves-Saint-Amant,16,75,,,200070514,CA du Grand Cognac,4,18A,1607,Charente-Champagne,7
16316,16130,Saint-Fort-sur-le-Né,16,75,,,200070514,CA du Grand Cognac,4,18A,1607,Charente-Champagne,7
16343,16130,Saint-Preuil,16,75,,,200070514,CA du Grand Cognac,4,18A,1607,Charente-Champagne,7
16351,16120,Saint-Simeux,16,75,,,200070514,CA du Grand Cognac,4,#N/A,1607,Charente-Champagne,7
16352,16120,Saint-Simon,16,75,,,200070514,CA du Grand Cognac,4,18A,1607,Charente-Champagne,7
16359,16130,Salles-d'Angles,16,75,,,200070514,CA du Grand Cognac,4,18A,1607,Charente-Champagne,7
16366,16130,Segonzac,16,75,,,200070514,CA du Grand Cognac,4,18A,1607,Charente-Champagne,7
16399,16130,Verrières,16,75,,,200070514,CA du Grand Cognac,4,18A,1607,Charente-Champagne,7
16402,16120,Vibrac,16,75,,,200070514,CA du Grand Cognac,4,18A,1607,Charente-Champagne,7
16002,16700,Les Adjots,16,75,,,200043016,CC Val de Charente,5,#N/A,1608,Charente-Nord,8
16031,16700,Barro,16,75,,,200043016,CC Val de Charente,5,#N/A,1608,Charente-Nord,8
16039,16700,Bernac,16,75,,,200043016,CC Val de Charente,5,#N/A,1608,Charente-Nord,8
16044,16700,Bioussac,16,75,,,200043016,CC Val de Charente,5,#N/A,1608,Charente-Nord,8
16059,16240,Brettes,16,75,,,200043016,CC Val de Charente,5,#N/A,1608,Charente-Nord,8
16098,16240,La Chèvrerie,16,75,,,200043016,CC Val de Charente,5,#N/A,1608,Charente-Nord,8
16104,16700,Condac,16,75,,,200043016,CC Val de Charente,5,#N/A,1608,Charente-Nord,8
16110,16240,Courcôme,16,75,,,200043016,CC Val de Charente,5,#N/A,1608,Charente-Nord,8
16114,16460,Couture,16,75,,,200043016,CC Val de Charente,5,#N/A,1608,Charente-Nord,8
16127,16240,Empuré,16,75,,,200043016,CC Val de Charente,5,#N/A,1608,Charente-Nord,8
16136,16700,La Faye,16,75,,,200043016,CC Val de Charente,5,#N/A,1608,Charente-Nord,8
16142,16240,La Forêt-de-Tessé,16,75,,,200043016,CC Val de Charente,5,#N/A,1608,Charente-Nord,8
16189,16700,Londigny,16,75,,,200043016,CC Val de Charente,5,#N/A,1608,Charente-Nord,8
16190,16240,Longré,16,75,,,200043016,CC Val de Charente,5,#N/A,1608,Charente-Nord,8
16197,16240,La Magdeleine,16,75,,,200043016,CC Val de Charente,5,#N/A,1608,Charente-Nord,8
16229,16240,Montjean,16,75,,,200043016,CC Val de Charente,5,#N/A,1608,Charente-Nord,8
16242,16700,Nanteuil-en-Vallée,16,75,,,200043016,CC Val de Charente,5,#N/A,1608,Charente-Nord,8
16253,16240,Paizay-Naudouin-Embourie,16,75,,,200043016,CC Val de Charente,5,#N/A,1608,Charente-Nord,8
16268,16700,Poursac,16,75,,,200043016,CC Val de Charente,5,#N/A,1608,Charente-Nord,8
16273,16240,Raix,16,75,,,200043016,CC Val de Charente,5,#N/A,1608,Charente-Nord,8
16292,16700,Ruffec,16,75,,,200043016,CC Val de Charente,5,#N/A,1608,Charente-Nord,8
16321,16700,Saint-Georges,16,75,,,200043016,CC Val de Charente,5,#N/A,1608,Charente-Nord,8
16325,16700,Saint-Gourson,16,75,,,200043016,CC Val de Charente,5,#N/A,1608,Charente-Nord,8
16335,16700,Saint-Martin-du-Clocher,16,75,,,200043016,CC Val de Charente,5,#N/A,1608,Charente-Nord,8
16356,16460,Saint-Sulpice-de-Ruffec,16,75,,,200043016,CC Val de Charente,5,#N/A,1608,Charente-Nord,8
16361,16700,Salles-de-Villefagnan,16,75,,,200043016,CC Val de Charente,5,#N/A,1608,Charente-Nord,8
16373,16240,Souvigné,16,75,,,200043016,CC Val de Charente,5,#N/A,1608,Charente-Nord,8
16378,16700,Taizé-Aizie,16,75,,,200043016,CC Val de Charente,5,#N/A,1608,Charente-Nord,8
16381,16240,Theil-Rabier,16,75,,,200043016,CC Val de Charente,5,#N/A,1608,Charente-Nord,8
16400,16510,Verteuil-sur-Charente,16,75,,,200043016,CC Val de Charente,5,#N/A,1608,Charente-Nord,8
16409,16240,Villefagnan,16,75,,,200043016,CC Val de Charente,5,#N/A,1608,Charente-Nord,8
16413,16240,Villiers-le-Roux,16,75,,,200043016,CC Val de Charente,5,#N/A,1608,Charente-Nord,8
16005,16140,Aigre,16,75,,,200072023,CC Cœur de Charente,6,#N/A,1608,Charente-Nord,8
16027,16140,Barbezières,16,75,,,200072023,CC Cœur de Charente,6,#N/A,1608,Charente-Nord,8
16042,16140,Bessé,16,75,,,200072023,CC Cœur de Charente,6,#N/A,1608,Charente-Nord,8
16083,16140,Charmé,16,75,,,200072023,CC Cœur de Charente,6,#N/A,1608,Charente-Nord,8
16122,16140,Ébréon,16,75,,,200072023,CC Cœur de Charente,6,#N/A,1608,Charente-Nord,8
16144,16140,Fouqueure,16,75,,,200072023,CC Cœur de Charente,6,#N/A,1608,Charente-Nord,8
16155,16140,Les Gours,16,75,,,200072023,CC Cœur de Charente,6,#N/A,1608,Charente-Nord,8
16185,16140,Ligné,16,75,,,200072023,CC Cœur de Charente,6,#N/A,1608,Charente-Nord,8
16194,16140,Lupsault,16,75,,,200072023,CC Cœur de Charente,6,#N/A,1608,Charente-Nord,8
16248,16140,Oradour,16,75,,,200072023,CC Cœur de Charente,6,#N/A,1608,Charente-Nord,8
16275,16140,Ranville-Breuillaud,16,75,,,200072023,CC Cœur de Charente,6,#N/A,1608,Charente-Nord,8
16317,16140,Saint-Fraigne,16,75,,,200072023,CC Cœur de Charente,6,#N/A,1608,Charente-Nord,8
16390,16140,Tusson,16,75,,,200072023,CC Cœur de Charente,6,#N/A,1608,Charente-Nord,8
16397,16140,Verdille,16,75,,,200072023,CC Cœur de Charente,6,#N/A,1608,Charente-Nord,8
16014,16300,Angeduc,16,75,,,200029734,CC des 4B Sud Charente,7,#N/A,1609,Charente-Sud,9
16025,16360,Baignes-Sainte-Radegonde,16,75,,,200029734,CC des 4B Sud Charente,7,#N/A,1609,Charente-Sud,9
16028,16300,Barbezieux-Saint-Hilaire,16,75,,,200029734,CC des 4B Sud Charente,7,18A,1609,Charente-Sud,9
16030,16300,Barret,16,75,,,200029734,CC des 4B Sud Charente,7,18A,1609,Charente-Sud,9
16036,16250,Bécheresse,16,75,,,200029734,CC des 4B Sud Charente,7,#N/A,1609,Charente-Sud,9
16040,16480,Berneuil,16,75,,,200029734,CC des 4B Sud Charente,7,#N/A,1609,Charente-Sud,9
16046,16250,Coteaux-du-Blanzacais,16,75,,,200029734,CC des 4B Sud Charente,7,#N/A,1609,Charente-Sud,9
16048,16480,Boisbreteau,16,75,,,200029734,CC des 4B Sud Charente,7,#N/A,1609,Charente-Sud,9
16053,16360,Bors (Canton de Charente-Sud),16,75,,,200029734,CC des 4B Sud Charente,7,#N/A,1609,Charente-Sud,9
16062,16300,Brie-sous-Barbezieux,16,75,,,200029734,CC des 4B Sud Charente,7,#N/A,1609,Charente-Sud,9
16066,16480,Brossac,16,75,,,200029734,CC des 4B Sud Charente,7,#N/A,1609,Charente-Sud,9
16074,16300,Challignac,16,75,,,200029734,CC des 4B Sud Charente,7,#N/A,1609,Charente-Sud,9
16075,16250,Champagne-Vigny,16,75,,,200029734,CC des 4B Sud Charente,7,#N/A,1609,Charente-Sud,9
16079,16360,Chantillac,16,75,,,200029734,CC des 4B Sud Charente,7,#N/A,1609,Charente-Sud,9
16099,16480,Chillac,16,75,,,200029734,CC des 4B Sud Charente,7,#N/A,1609,Charente-Sud,9
16105,16360,Condéon,16,75,,,200029734,CC des 4B Sud Charente,7,#N/A,1609,Charente-Sud,9
16133,16250,Étriac,16,75,,,200029734,CC des 4B Sud Charente,7,#N/A,1609,Charente-Sud,9
16160,16300,Guimps,16,75,,,200029734,CC des 4B Sud Charente,7,18A,1609,Charente-Sud,9
16161,16480,Guizengeard,16,75,,,200029734,CC des 4B Sud Charente,7,#N/A,1609,Charente-Sud,9
16175,16250,Val des Vignes,16,75,,,200029734,CC des 4B Sud Charente,7,19A,1609,Charente-Sud,9
16176,16300,Lachaise,16,75,,,200029734,CC des 4B Sud Charente,7,18A,1609,Charente-Sud,9
16177,16120,Ladiville,16,75,,,200029734,CC des 4B Sud Charente,7,#N/A,1609,Charente-Sud,9
16178,16300,Lagarde-sur-le-Né,16,75,,,200029734,CC des 4B Sud Charente,7,18A,1609,Charente-Sud,9
16224,16300,Montmérac,16,75,,,200029734,CC des 4B Sud Charente,7,18A,1609,Charente-Sud,9
16251,16480,Oriolles,16,75,,,200029734,CC des 4B Sud Charente,7,#N/A,1609,Charente-Sud,9
16256,16480,Passirac,16,75,,,200029734,CC des 4B Sud Charente,7,#N/A,1609,Charente-Sud,9
16258,16250,Pérignac,16,75,,,200029734,CC des 4B Sud Charente,7,#N/A,1609,Charente-Sud,9
16276,16360,Reignac,16,75,,,200029734,CC des 4B Sud Charente,7,18A,1609,Charente-Sud,9
16301,16300,Saint-Aulais-la-Chapelle,16,75,,,200029734,CC des 4B Sud Charente,7,#N/A,1609,Charente-Sud,9
16303,16300,Saint-Bonnet,16,75,,,200029734,CC des 4B Sud Charente,7,#N/A,1609,Charente-Sud,9
16315,16480,Saint-Félix,16,75,,,200029734,CC des 4B Sud Charente,7,#N/A,1609,Charente-Sud,9
16338,16300,Saint-Médard,16,75,,,200029734,CC des 4B Sud Charente,7,18A,1609,Charente-Sud,9
16342,16300,Saint-Palais-du-Né,16,75,,,200029734,CC des 4B Sud Charente,7,18A,1609,Charente-Sud,9
16354,16480,Sainte-Souline,16,75,,,200029734,CC des 4B Sud Charente,7,#N/A,1609,Charente-Sud,9
16357,16480,Saint-Vallier,16,75,,,200029734,CC des 4B Sud Charente,7,#N/A,1609,Charente-Sud,9
16360,16300,Salles-de-Barbezieux,16,75,,,200029734,CC des 4B Sud Charente,7,18A,1609,Charente-Sud,9
16365,16480,Sauvignac,16,75,,,200029734,CC des 4B Sud Charente,7,#N/A,1609,Charente-Sud,9
16380,16360,Le Tâtre,16,75,,,200029734,CC des 4B Sud Charente,7,18A,1609,Charente-Sud,9
16384,16360,Touvérac,16,75,,,200029734,CC des 4B Sud Charente,7,#N/A,1609,Charente-Sud,9
16405,16300,Vignolles,16,75,,,200029734,CC des 4B Sud Charente,7,#N/A,1609,Charente-Sud,9
16001,16500,Abzac,16,75,,,200072049,CC de Charente Limousine,8,#N/A,1610,Charente-Vienne,10
16009,16490,Ambernac,16,75,,,200072049,CC de Charente Limousine,8,#N/A,1610,Charente-Vienne,10
16016,16500,Ansac-sur-Vienne,16,75,,,200072049,CC de Charente Limousine,8,#N/A,1610,Charente-Vienne,10
16064,16420,Brigueuil,16,75,,,200072049,CC de Charente Limousine,8,#N/A,1610,Charente-Vienne,10
16065,16500,Brillac,16,75,,,200072049,CC de Charente Limousine,8,#N/A,1610,Charente-Vienne,10
16070,16150,Chabanais,16,75,,,200072049,CC de Charente Limousine,8,#N/A,1610,Charente-Vienne,10
16071,16150,Chabrac,16,75,,,200072049,CC de Charente Limousine,8,#N/A,1610,Charente-Vienne,10
16086,16150,Chassenon,16,75,,,200072049,CC de Charente Limousine,8,#N/A,1610,Charente-Vienne,10
16100,16150,Chirac,16,75,,,200072049,CC de Charente Limousine,8,#N/A,1610,Charente-Vienne,10
16106,16500,Confolens,16,75,,,200072049,CC de Charente Limousine,8,#N/A,1610,Charente-Vienne,10
16128,16490,Épenède,16,75,,,200072049,CC de Charente Limousine,8,#N/A,1610,Charente-Vienne,10
16131,16500,Esse,16,75,,,200072049,CC de Charente Limousine,8,#N/A,1610,Charente-Vienne,10
16132,16150,Étagnac,16,75,,,200072049,CC de Charente Limousine,8,#N/A,1610,Charente-Vienne,10
16134,16150,Exideuil-sur-Vienne,16,75,,,200072049,CC de Charente Limousine,8,#N/A,1610,Charente-Vienne,10
16164,16490,Hiesse,16,75,,,200072049,CC de Charente Limousine,8,#N/A,1610,Charente-Vienne,10
16181,16500,Lessac,16,75,,,200072049,CC de Charente Limousine,8,#N/A,1610,Charente-Vienne,10
16182,16420,Lesterps,16,75,,,200072049,CC de Charente Limousine,8,#N/A,1610,Charente-Vienne,10
16205,16500,Manot,16,75,,,200072049,CC de Charente Limousine,8,#N/A,1610,Charente-Vienne,10
16231,16420,Montrollet,16,75,,,200072049,CC de Charente Limousine,8,#N/A,1610,Charente-Vienne,10
16249,16500,Oradour-Fanais,16,75,,,200072049,CC de Charente Limousine,8,#N/A,1610,Charente-Vienne,10
16264,16490,Pleuville,16,75,,,200072049,CC de Charente Limousine,8,#N/A,1610,Charente-Vienne,10
16270,16150,Pressignac,16,75,,,200072049,CC de Charente Limousine,8,#N/A,1610,Charente-Vienne,10
16306,16420,Saint-Christophe,16,75,,,200072049,CC de Charente Limousine,8,#N/A,1610,Charente-Vienne,10
16337,16500,Saint-Maurice-des-Lions,16,75,,,200072049,CC de Charente Limousine,8,#N/A,1610,Charente-Vienne,10
16345,16150,Saint-Quentin-sur-Charente,16,75,,,200072049,CC de Charente Limousine,8,#N/A,1610,Charente-Vienne,10
16363,16420,Saulgond,16,75,,,200072049,CC de Charente Limousine,8,#N/A,1610,Charente-Vienne,10
16058,16100,Boutiers-Saint-Trojan,16,75,,,200070514,CA du Grand Cognac,9,18A,1611,Cognac-1,11
16060,16370,Bréville,16,75,,,200070514,CA du Grand Cognac,9,18A,1611,Cognac-1,11
16097,16370,Cherves-Richemont,16,75,,,200070514,CA du Grand Cognac,9,18A,1611,Cognac-1,11
16193,16100,Louzac-Saint-André,16,75,,,200070514,CA du Grand Cognac,9,18A,1611,Cognac-1,11
16218,16370,Mesnac,16,75,,,200070514,CA du Grand Cognac,9,18A,1611,Cognac-1,11
16304,16100,Saint-Brice,16,75,,,200070514,CA du Grand Cognac,9,18A,1611,Cognac-1,11
16355,16370,Saint-Sulpice-de-Cognac,16,75,,,200070514,CA du Grand Cognac,9,18A,1611,Cognac-1,11
16018,16130,Ars,16,75,,,200070514,CA du Grand Cognac,9,18A,1612,Cognac-2,12
16089,16100,Châteaubernard,16,75,,,200070514,CA du Grand Cognac,9,18A,1612,Cognac-2,12
16152,16130,Gimeux,16,75,,,200070514,CA du Grand Cognac,9,18A,1612,Cognac-2,12
16169,16100,Javrezac,16,75,,,200070514,CA du Grand Cognac,9,#N/A,1612,Cognac-2,12
16217,16100,Merpins,16,75,,,200070514,CA du Grand Cognac,9,18A,1612,Cognac-2,12
16330,16100,Saint-Laurent-de-Cognac,16,75,,,200070514,CA du Grand Cognac,9,18A,1612,Cognac-2,12
16113,16400,La Couronne,16,75,,,200071827,CA du Grand Angoulême,10,18A,1613,Couronne,13
16244,16440,Nersac,16,75,,,200071827,CA du Grand Angoulême,10,18A,1613,Couronne,13
16271,16400,Puymoyen,16,75,,,200071827,CA du Grand Angoulême,10,18A,1613,Couronne,13
16341,16470,Saint-Michel,16,75,,,200071827,CA du Grand Angoulême,10,18A,1613,Couronne,13
16026,16430,Balzac,16,75,,,200071827,CA du Grand Angoulême,10,18A,1614,Gond-Pontouvre,14
16078,16430,Champniers,16,75,,,200071827,CA du Grand Angoulême,10,18A,1614,Gond-Pontouvre,14
16154,16160,Gond-Pontouvre,16,75,,,200071827,CA du Grand Angoulême,10,18A,1614,Gond-Pontouvre,14
16358,16710,Saint-Yrieix-sur-Charente,16,75,,,200071827,CA du Grand Angoulême,10,18A,1614,Gond-Pontouvre,14
16032,16120,Bassac,16,75,,,200070514,CA du Grand Cognac,11,18A,1615,Jarnac,15
16056,16200,Bourg-Charente,16,75,,,200070514,CA du Grand Cognac,11,18A,1615,Jarnac,15
16088,16200,Chassors,16,75,,,200070514,CA du Grand Cognac,11,18A,1615,Jarnac,15
16139,16200,Fleurac,16,75,,,200070514,CA du Grand Cognac,11,18A,1615,Jarnac,15
16145,16200,Foussignac,16,75,,,200070514,CA du Grand Cognac,11,18A,1615,Jarnac,15
16153,16200,Mainxe-Gondeville,16,75,,,200070514,CA du Grand Cognac,11,18A,1615,Jarnac,15
16165,16200,Houlette,16,75,,,200070514,CA du Grand Cognac,11,18A,1615,Jarnac,15
16167,16200,Jarnac,16,75,,,200070514,CA du Grand Cognac,11,18A,1615,Jarnac,15
16174,16200,Julienne,16,75,,,200070514,CA du Grand Cognac,11,18A,1615,Jarnac,15
